"arm","sudo","sudo_mi","T_U_plug","T_W_plug","T_U_os","T_W_os","PL_OS","B_total","B_X","B_D","B_D_first","B_X_first","direct_treat_err","mean_lambda","mean_nz","d_selected","min_p","min_q","oracle","n","p","seed"
"unpen",1.58459533197881,1.6076418060652,1.67399864836305,1.67382446110237,1.60687223997679,1.60211154518344,1.58379015730254,0.0135609612705545,-0.0766439056975152,0.0902048669680697,0.0938769560769281,-0.0867751574497354,0.174277781785683,0.0214923868313687,59.6,1,0.190784027766443,0.0505100566628317,1.5444964187193,2000,1000,2011212
"pen",1.23610849389199,1.2501726518929,1.15073180314037,1.15064140760212,1.34104871311829,1.34969751293605,1.35254102891882,-0.211700269983075,-0.0337992476079547,-0.177901022375121,-0.187161736106644,-0.0437150130103077,-0.349313624098566,0.024017726641434,37.2,1,0.230225171457573,0.0658414667754947,1.34231090278304,2000,1000,2011213
"unpen",1.35575734996336,1.37403781436103,1.4376628226038,1.4375847291871,1.3647490302274,1.35927973901469,1.35367847714897,-0.0903971557139353,-0.0584026749115801,-0.0319944808023552,-0.0334739540918988,-0.0672087606712248,-0.0623555803337976,0.0252304179152822,32.4,1,0.222543842158764,0.0543483715680055,1.34231090278304,2000,1000,2011213
"pen",1.4613763543906,1.47906544711509,1.37733297176277,1.37737255019898,1.59426466674076,1.60492203375983,1.59904143469519,-0.119468827152485,-0.0564150401535057,-0.0630537869989796,-0.0655097095873152,-0.0700300404593687,-0.12280744515664,0.0277708506256348,19.8,1,0.257297733114834,0.0959445589656567,1.55187344284986,2000,1000,2011214
"unpen",1.61463766302383,1.63822344350557,1.72636858568061,1.72647037736871,1.62371955013398,1.61548405688941,1.60482448945079,0.033985401516652,-0.083030746662767,0.117016148179419,0.121044251612021,-0.0958845747446816,0.226354939812637,0.0276513213610425,20,1,0.261174272439276,0.0802118366054112,1.55187344284986,2000,1000,2011214
"pen",1.42534761474581,1.44346881522495,1.34531916781544,1.34501115793075,1.55015714132442,1.54199688772438,1.56614292451544,-0.141525435953928,-0.062162008232481,-0.0793634277214472,-0.0834556274162734,-0.0749525285119027,-0.154805713364939,0.0272374962232783,23.4,1,0.288763138761958,0.0984522746773673,1.53745465574862,2000,1000,2011215
"unpen",1.57801930719624,1.60014298310203,1.6896309815661,1.6891896231139,1.58388379672998,1.55333424596569,1.56844057649602,0.0103507902040958,-0.0880156256936432,0.098366415897739,0.10229834060449,-0.100246871455599,0.189461706847285,0.0271323005652115,22.8,1,0.268674330408654,0.0690145542405413,1.53745465574862,2000,1000,2011215
"pen",1.37431501181646,1.40296445135546,1.29524911919157,1.29521743162544,1.50914877387478,1.51760461097136,1.52663097379802,-0.156119126485432,-0.0519487078763566,-0.104170418609075,-0.110045537954451,-0.0617668016149244,-0.204600964714041,0.0257809805554359,28,1,0.237183945072948,0.0667724556571301,1.52819399780575,2000,1000,2011216
"unpen",1.50749016384764,1.54339397631801,1.60782676077844,1.60774745205691,1.54262487259139,1.53640220983872,1.53419206547762,-0.0210216630092359,-0.0766201700034048,0.0555985069941688,0.0580452734051609,-0.0862577793886165,0.10797180547657,0.026935738528726,22.4,1,0.236845251265934,0.0570903748225921,1.52819399780575,2000,1000,2011216
"pen",1.10843373543529,1.12386807025217,1.01461540240648,1.01478830172038,1.21864181104017,1.22162337956918,1.25013735531461,-0.262519905804054,-0.0116253142178754,-0.250894591586179,-0.26240947288613,-0.0236219127951523,-0.484855926446034,0.0241495075065799,36,1,0.193203928792146,0.0551124648679576,1.20547771507757,2000,1000,2011217
"unpen",1.22629490327102,1.24726513220675,1.29685172965394,1.29700626661443,1.25061139654035,1.23976882001548,1.26019044885952,-0.142246418657812,-0.0369359446861524,-0.10531047397166,-0.109507485436763,-0.0463617208030608,-0.202513209118327,0.0251429347578278,31.2,1,0.197117369918357,0.0550134231652717,1.20547771507757,2000,1000,2011217
"pen",1.46436092364029,1.49438399411991,1.40202438998848,1.40224328261781,1.57841122370598,1.58473638877958,1.59197115716164,-0.114008313694393,-0.0642056973534481,-0.0498026163409445,-0.0530085870261831,-0.0764097899711719,-0.0983833538185971,0.0265629430636677,24.2,1,0.225298591693212,0.0658539591194369,1.59708930617999,2000,1000,2011218
"unpen",1.60205151766408,1.63544490519831,1.72308016614958,1.72339200656681,1.59073216158456,1.57692071597772,1.58951238713869,0.0254182568823568,-0.088705632240041,0.114123889122398,0.119551441994713,-0.101487312622361,0.222699369563247,0.0271648434879887,21.6,1,0.218975130890045,0.0564132670755941,1.59708930617999,2000,1000,2011218
"pen",1.23827791598016,1.23990418464825,1.13254158571687,1.13247648458396,1.33406600665955,1.33692468390572,1.35354615574025,-0.213537932639792,-0.0239288101766319,-0.18960912246316,-0.197371340988683,-0.0388671327502571,-0.367618564843844,0.0249253262015724,33.2,1,0.22468042137215,0.0655292321936375,1.30040735455167,2000,1000,2011219
"unpen",1.36236863736879,1.37176981012067,1.42697596898095,1.42691880965977,1.36227404284474,1.35360699748213,1.36094524998349,-0.0877454932713161,-0.0497204965128352,-0.0380249967584809,-0.0392761435365871,-0.0621863315925128,-0.073171038983341,0.0257093664574333,29.4,1,0.229549331271563,0.0630908752183345,1.30040735455167,2000,1000,2011219
"pen",1.31990068636555,1.35348833904838,1.2596069847539,1.2595416604869,1.45505538067927,1.45704728609127,1.46632715572504,-0.179272615345156,-0.0584619813793566,-0.120810633965799,-0.129380370080116,-0.0684468540474319,-0.240405962576409,0.0269638433256658,22,1,0.216834911893737,0.0878872703112212,1.47221423878538,2000,1000,2011220
"unpen",1.45007022411836,1.48795324016267,1.57277249971451,1.57270049936011,1.47703630246335,1.46309834062131,1.46627867711397,-0.0456893328100973,-0.0826223722771562,0.0369330394670589,0.0388383484810724,-0.0924000046514567,0.0728194162187092,0.0271161335157392,20.6,1,0.225428691288074,0.081172542603509,1.47221423878538,2000,1000,2011220
"pen",1.42985103578318,1.46405634181996,1.36724402931209,1.3671295845724,1.58907844560194,1.59644568553754,1.58519180637742,-0.123174987432467,-0.0563324766131493,-0.066842510819318,-0.0704456901861897,-0.0644197741848667,-0.132609303281612,0.0256918925658807,23.8,1,0.17949622739304,0.0689024783868834,1.55559484591691,2000,1000,2011221
"unpen",1.56733983100472,1.60799062487993,1.68541846055216,1.68534951698322,1.63009170988808,1.61731264678037,1.59010430444845,0.015140597967525,-0.0792960771941738,0.0944366751616988,0.0985990683180756,-0.0880404866583372,0.185640447836745,0.0261468615635831,23.6,1,0.189176885385734,0.0673215227393457,1.55559484591691,2000,1000,2011221
"pen",1.49881749868789,1.52471177429846,1.4295316401016,1.42952715614866,1.63735930785987,1.65151101888251,1.65743691465433,-0.075037038643134,-0.0378126762064864,-0.0372243624366476,-0.0378549363725091,-0.048768022873018,-0.0706428058414743,0.0244711731246468,26.4,1,0.188371806807681,0.0547500365611616,1.63928926040873,2000,1000,2011222
"unpen",1.64345251493122,1.6775344342069,1.75229981418872,1.75231632880099,1.66620518152987,1.66336117949587,1.65703444311347,0.0695234733663021,-0.0646519241689805,0.134175397535283,0.135611127491665,-0.0748097788571296,0.252158317405018,0.0259967334065821,21,1,0.190395904158038,0.0561437256195793,1.63928926040873,2000,1000,2011222
"pen",1.19593365169465,1.20195356287904,1.08751553627849,1.08754686192341,1.30723248079175,1.32687826891551,1.30433729698837,-0.23631745628038,-0.0271904625615134,-0.209126993718866,-0.219916866871842,-0.0410188104635837,-0.412393640920042,0.0253328793773464,29.6,1,0.200062445223049,0.0750234325172112,1.29747840518866,2000,1000,2011223
"unpen",1.3143480574931,1.32666124561777,1.37879936788664,1.37878170677795,1.33018661966909,1.33771200340018,1.30711367051587,-0.112855269984722,-0.0508562669985488,-0.061999002986173,-0.0645115294407413,-0.0623454369519406,-0.121148319872289,0.0252384627190496,31.2,1,0.177889556127973,0.0590176088100233,1.29747840518866,2000,1000,2011223
"pen",1.3505914725783,1.37598650266007,1.26593230125948,1.26590789102232,1.4750892881668,1.47865872684393,1.4985675269481,-0.162971490886437,-0.0423690257418036,-0.120602465144633,-0.126025004640575,-0.0549773816858434,-0.234286935606635,0.0251033465310553,27.4,1,0.230814569639507,0.0778936822134616,1.48258738370012,2000,1000,2011224
"unpen",1.47916426411226,1.51157951442037,1.56484671175433,1.56482452759933,1.50309399387415,1.49425439964548,1.50328414930346,-0.0321572865385032,-0.0657033318548238,0.0335460453163206,0.0347006822163501,-0.0767519133786447,0.064720789109866,0.0250992721099297,28.6,1,0.214819899974764,0.0630176619260548,1.48258738370012,2000,1000,2011224
"pen",1.41413900939471,1.43084714808993,1.31735396323206,1.31744260538531,1.55848763113889,1.57789034701742,1.58110956950262,-0.139323206958441,-0.0458438130822642,-0.0934793938761767,-0.097660099541634,-0.0538862715892681,-0.182500084205933,0.0264019092059594,20,1,0.175486187570547,0.0610221008146036,1.57764206511445,2000,1000,2011225
"unpen",1.55501570264338,1.57983065433891,1.64276780104786,1.64281758704513,1.59733059573006,1.60386178251869,1.58736676831305,0.00268035973560216,-0.0711670361239518,0.073847395859554,0.0766470915727427,-0.0787431617522964,0.14288367340439,0.0274691509077784,18.4,1,0.158673495977738,0.0500947781560347,1.57764206511445,2000,1000,2011225
"pen",1.39810590089194,1.43216757561555,1.33424002899062,1.33426692217277,1.52488045380463,1.54523719999409,1.54832155685355,-0.138061431637573,-0.0529662846731999,-0.0850951469643736,-0.0889435033370144,-0.0650671682000989,-0.165747352665646,0.0280907347970579,17,1,0.221952823493636,0.0713951684659298,1.51096723592014,2000,1000,2011226
"unpen",1.55088973777801,1.59391591673805,1.690772971971,1.6907446874218,1.55916606884364,1.55764258462056,1.55571608098992,0.0166180236751269,-0.0822070066233387,0.0988250302984656,0.102339375739271,-0.0936865247895968,0.190818775210144,0.0294336886949472,14.2,1,0.241924464939087,0.0690703583363219,1.51096723592014,2000,1000,2011226
"pen",1.78853482694269,1.81468383087187,1.70571022817101,1.70584735574924,1.93960279484491,1.93923634398954,1.96587933072907,0.037039332125648,-0.0716310086803632,0.108670340806011,0.111048519285969,-0.0824672693761677,0.206050046274473,0.0238162498470739,36,1,0.232539759253114,0.0739745179409222,1.95621670662299,2000,1000,2011227
"unpen",1.9515494381733,1.98040196641901,2.03258913992596,2.03277709994068,1.97347253691273,1.95713361166066,1.97055523402233,0.191885061189745,-0.0923572768589411,0.284242338048686,0.286705270524258,-0.103754816800686,0.532968361316131,0.0238612629971334,35.2,1,0.218343630384325,0.0590721643992986,1.95621670662299,2000,1000,2011227
"pen",1.43046852231243,1.46862517575414,1.37121073456104,1.3712301201159,1.55938042887182,1.57349239026486,1.57254525176827,-0.123349708928464,-0.0577506887863994,-0.0655990201420647,-0.0689058665576744,-0.0687110774726721,-0.128807840896518,0.0249199253461918,32.4,1,0.252356173058879,0.0665927569218165,1.59825738102502,2000,1000,2011228
"unpen",1.56285124406973,1.60940811021874,1.68217917919576,1.68221798898506,1.58446587507054,1.58234880440596,1.58314558564676,0.0122480880250808,-0.0819270738522852,0.094175161877366,0.0979184433775034,-0.0930947961850513,0.182187748537173,0.0262472133877866,26,1,0.228166929174734,0.0631550963859489,1.59825738102502,2000,1000,2011228
"pen",1.25495039931185,1.25166425324106,1.15952342456183,1.15919420457539,1.35648399106435,1.38131714748723,1.36844774604641,-0.190366426072675,-0.0135192888966553,-0.17684713717602,-0.182031537946216,-0.0228022174534336,-0.340161489262369,0.0241396911995231,33.2,1,0.177014954469382,0.0403665365622628,1.34903739959347,2000,1000,2011229
"unpen",1.38184756609223,1.38304931332733,1.45760466118551,1.45720895338189,1.38724188143542,1.39873487655355,1.36942060250234,-0.0616788321201913,-0.039451399850408,-0.0222274322697833,-0.022571189159736,-0.0467025233789036,-0.041901992083214,0.0246483809913254,31.4,1,0.171916062447018,0.0381844340182367,1.34903739959347,2000,1000,2011229
"pen",1.54033781117288,1.55272881303729,1.44597470002679,1.44574884658929,1.67603384369596,1.67910810992315,1.6919775522168,-0.0727040310192636,-0.0442884084150074,-0.0284156226042563,-0.0289813359778244,-0.0552156653854902,-0.0538679515878775,0.0245088003216402,29.2,1,0.22266134739659,0.0754011994491519,1.69166509837439,2000,1000,2011230
"unpen",1.69114347526565,1.70856014365682,1.7712330121608,1.77103097887367,1.70955272064237,1.69928823667811,1.69266501659092,0.0756179506377681,-0.0694426447735318,0.1450605954113,0.146451055954675,-0.0794794465200251,0.271432025443613,0.0253544097478884,24.6,1,0.250914289881778,0.0636890899570177,1.69166509837439,2000,1000,2011230
"pen",1.36959919088408,1.37670557304682,1.27341194811978,1.2733551579854,1.47334556864839,1.48396134597184,1.48737012826493,-0.166126892702187,-0.0520090043201733,-0.114117888382014,-0.1210577590353,-0.0610785800519198,-0.226684941779763,0.0245643760591434,31.6,1,0.195929170098335,0.0562234419295505,1.48882199382096,2000,1000,2011231
"unpen",1.49338795905895,1.50551128344282,1.56479131512414,1.56477617756234,1.50106240373236,1.49847644776768,1.49071295400106,-0.0400542046094688,-0.0726982140032762,0.0326440093938074,0.0344088991627491,-0.0815523003522022,0.0646730242794553,0.0246629294777471,30.6,1,0.177597970593846,0.0591768865917425,1.48882199382096,2000,1000,2011231
"pen",1.37957808313065,1.38545060742894,1.27552059766434,1.27579105712252,1.49581135100599,1.50841213297669,1.5170559232379,-0.164651517726227,-0.0507480301310695,-0.113903487595157,-0.120108497364375,-0.0609707027461647,-0.224333082923074,0.0268786020983874,23.4,1,0.258889424832751,0.0930862495456518,1.46017918499857,2000,1000,2011232
"unpen",1.5172105568037,1.52696754831827,1.5921627944146,1.59242886705225,1.52730671432387,1.52573754048992,1.51923785141446,-0.0261747023569616,-0.0738102699335727,0.0476355675766111,0.0494624743839847,-0.0828650739366287,0.0923006812393254,0.026163955270848,26.4,1,0.252164179020594,0.0808858042963657,1.46017918499857,2000,1000,2011232
"pen",1.27871308043445,1.26575090086876,1.16417393709919,1.16422200163527,1.36734661111317,1.37343223628671,1.38778620215435,-0.203333985985037,-0.0275763184802209,-0.175757667504816,-0.18248831030622,-0.0413615351697184,-0.335789708383532,0.0261261268228234,19.8,1,0.284382614318048,0.0726342917924783,1.40147258338698,2000,1000,2011233
"unpen",1.41691053642446,1.41026145234673,1.48032108289447,1.48042795671072,1.39791715746331,1.39407273475974,1.39413284943301,-0.0637436444305621,-0.0532721882464789,-0.0104714561840832,-0.0109156811114955,-0.0642570194658859,-0.0196104246558212,0.026235959896946,19,1,0.293026294769644,0.0659407615323958,1.40147258338698,2000,1000,2011233
"pen",1.60165863172214,1.62089751245184,1.51035944754592,1.51065454069701,1.70599020826785,1.72144532579017,1.74538158063237,-0.0748473846620552,-0.0803219097705111,0.00547452510845585,0.00604358700019626,-0.0898183421598659,0.0105301740561376,0.02570349748969,27,1,0.251295259291566,0.07502708762976,1.74266776929943,2000,1000,2011234
"unpen",1.73684140853292,1.76611937106808,1.82701185553499,1.82729775959156,1.72562420710024,1.72767692449542,1.75054759560824,0.0629227599598435,-0.104122674820145,0.167045434779988,0.176278606248008,-0.115298748694735,0.327182266536139,0.0269970831947157,22.4,1,0.253251831592146,0.0674536123729072,1.74266776929943,2000,1000,2011234
"pen",1.49768510818712,1.50884393653332,1.40000203737585,1.40041917906871,1.61837932729127,1.62961061026397,1.63981353480538,-0.107115665086014,-0.0558240817085787,-0.0512915833774349,-0.0534544290788856,-0.0669122720158458,-0.100404622128628,0.0247955428417437,30,1,0.211396274808934,0.0754764663354785,1.59901357949802,2000,1000,2011235
"unpen",1.6312688491398,1.64822241300781,1.70648398179683,1.7069014773246,1.6381695319478,1.6384688167274,1.64321811587281,0.0272620826988702,-0.0788138710472842,0.106075953746154,0.109747496630009,-0.0898151613709813,0.206032152121844,0.0255608221125878,26.8,1,0.207909088953385,0.0677430513302793,1.59901357949802,2000,1000,2011235
"pen",1.55669283944694,1.57568379423347,1.48616826866706,1.48593995763352,1.65681036428715,1.67535839592437,1.68610920232508,-0.0781596001915603,-0.0711347541056299,-0.00702484608593047,-0.00736491219665434,-0.0843774304501886,-0.0137201049849864,0.0250301315610509,27.4,1,0.260857702457086,0.0832089747061752,1.69787494353982,2000,1000,2011236
"unpen",1.7021849786158,1.72991900509231,1.81497248765877,1.81457548926135,1.66001034075892,1.66451558732094,1.69030851877882,0.0683597293102918,-0.0977890448112742,0.166148774121566,0.171578156974071,-0.111499633589014,0.315064268477569,0.0269903053351693,20,1,0.262895892163688,0.0788113006175373,1.69787494353982,2000,1000,2011236
"pen",1.19627714543347,1.21543287433112,1.1078055807138,1.10780389765548,1.30226520025533,1.308556592522,1.32485026765437,-0.240039308340865,-0.04005207102274,-0.199987237318125,-0.212442760785163,-0.0526695139085834,-0.392224882471536,0.0269334461960007,24,1,0.25842018969608,0.0967799350593558,1.31693939001909,2000,1000,2011237
"unpen",1.32481737609137,1.34977075037859,1.42457907139019,1.42455487668497,1.32595351021626,1.31578903975559,1.32968007355221,-0.106274896750731,-0.0674909058947777,-0.038783990855953,-0.0409141224423072,-0.0783268645063335,-0.0754513858679883,0.0274766636883944,22.2,1,0.273474499266001,0.101011338031418,1.31693939001909,2000,1000,2011237
